temperature	df/dt	Sample	genotype
93.50205479	0.100398251	D3	S23
93.56195695	0.101576709	D3	S23
93.6218591	0.102835879	D3	S23
93.68176125	0.102525425	D3	S23
93.74166341	0.100118711	D3	S23
93.80156556	0.095958685	D3	S23
93.86146771	0.091178778	D3	S23
93.92136986	0.087462209	D3	S23
93.98127202	0.08533893	D3	S23
94.04117417	0.084137009	D3	S23
94.10107632	0.083941314	D3	S23
94.16097847	0.084983037	D3	S23
94.22088063	0.086393819	D3	S23
94.28078278	0.087290915	D3	S23
94.34068493	0.087219507	D3	S23
94.40058708	0.085900485	D3	S23
94.46048924	0.083992209	D3	S23
94.52039139	0.082823645	D3	S23
94.58029354	0.083522065	D3	S23
94.64019569	0.0862077	D3	S23
94.70009785	0.089552209	D3	S23
94.76	0.089552209	D3	S23
64.15	0.047955282	G3	S23
64.20990215	0.047955282	G3	S23
64.26980431	0.117988777	G3	S23
64.32970646	0.186004931	G3	S23
64.38960861	0.241728369	G3	S23
64.44951076	0.273762133	G3	S23
64.50941292	0.276512607	G3	S23
64.56931507	0.28162122	G3	S23
64.62921722	0.321154492	G3	S23
64.68911937	0.391565928	G3	S23
64.74902153	0.481918811	G3	S23
64.80892368	0.580681746	G3	S23
64.86882583	0.675011891	G3	S23
64.92872798	0.752286695	G3	S23
64.98863014	0.811749835	G3	S23
65.04853229	0.863172564	G3	S23
65.10843444	0.910634255	G3	S23
65.16833659	0.95046873	G3	S23
65.22823875	0.983013925	G3	S23
65.2881409	1.010244754	G3	S23
65.34804305	1.029950273	G3	S23
65.40794521	1.040737041	G3	S23
65.46784736	1.046714737	G3	S23
65.52774951	1.048092635	G3	S23
65.58765166	1.037542574	G3	S23
65.64755382	1.014889534	G3	S23
65.70745597	0.987198777	G3	S23
65.76735812	0.961226453	G3	S23
65.82726027	0.943927017	G3	S23
65.88716243	0.936162696	G3	S23
65.94706458	0.93175365	G3	S23
66.00696673	0.929493317	G3	S23
66.06686888	0.927998562	G3	S23
66.12677104	0.924132112	G3	S23
66.18667319	0.922739368	G3	S23
66.24657534	0.930266591	G3	S23
66.3064775	0.946607178	G3	S23
66.36637965	0.965391822	G3	S23
66.4262818	0.977545425	G3	S23
66.48618395	0.976845063	G3	S23
66.54608611	0.964502217	G3	S23
66.60598826	0.949245527	G3	S23
66.66589041	0.940466051	G3	S23
66.72579256	0.938797323	G3	S23
66.78569472	0.94104991	G3	S23
66.84559687	0.946490038	G3	S23
66.90549902	0.949860522	G3	S23
66.96540117	0.944736009	G3	S23
67.02530333	0.931222262	G3	S23
67.08520548	0.913746835	G3	S23
67.14510763	0.898743123	G3	S23
67.20500978	0.894469872	G3	S23
67.26491194	0.90235289	G3	S23
67.32481409	0.914350637	G3	S23
67.38471624	0.921784757	G3	S23
67.4446184	0.924892048	G3	S23
67.50452055	0.929559628	G3	S23
67.5644227	0.932701396	G3	S23
67.62432485	0.928050913	G3	S23
67.68422701	0.91607696	G3	S23
67.74412916	0.900267369	G3	S23
67.80403131	0.882095525	G3	S23
67.86393346	0.866499388	G3	S23
67.92383562	0.859099219	G3	S23
67.98373777	0.857788925	G3	S23
68.04363992	0.85705026	G3	S23
68.10354207	0.856064831	G3	S23
68.16344423	0.857580464	G3	S23
68.22334638	0.860031315	G3	S23
68.28324853	0.859971015	G3	S23
68.34315068	0.856162633	G3	S23
68.40305284	0.849943935	G3	S23
68.46295499	0.844325707	G3	S23
68.52285714	0.840887761	G3	S23
68.5827593	0.840070274	G3	S23
68.64266145	0.841548955	G3	S23
68.7025636	0.84101197	G3	S23
68.76246575	0.838052754	G3	S23
68.82236791	0.839570789	G3	S23
68.88227006	0.850248191	G3	S23
68.94217221	0.867702746	G3	S23
69.00207436	0.887009439	G3	S23
69.06197652	0.903057516	G3	S23
69.12187867	0.915013928	G3	S23
69.18178082	0.923510906	G3	S23
69.24168297	0.925643777	G3	S23
69.30158513	0.92118349	G3	S23
69.36148728	0.913224932	G3	S23
69.42138943	0.905568985	G3	S23
69.48129159	0.90123516	G3	S23
69.54119374	0.901057178	G3	S23
69.60109589	0.902072376	G3	S23
69.66099804	0.903082141	G3	S23
69.7209002	0.905773872	G3	S23
69.78080235	0.909662215	G3	S23
69.8407045	0.912749994	G3	S23
69.90060665	0.914799625	G3	S23
69.96050881	0.917194861	G3	S23
70.02041096	0.920775013	G3	S23
70.08031311	0.92711917	G3	S23
70.14021526	0.935725748	G3	S23
70.20011742	0.94476329	G3	S23
70.26001957	0.956625067	G3	S23
70.31992172	0.966743227	G3	S23
70.37982387	0.967490815	G3	S23
70.43972603	0.9604771	G3	S23
70.49962818	0.952662067	G3	S23
70.55953033	0.952242741	G3	S23
70.61943249	0.963017385	G3	S23
70.67933464	0.983810772	G3	S23
70.73923679	1.014705366	G3	S23
70.79913894	1.051534646	G3	S23
70.8590411	1.084802357	G3	S23
70.91894325	1.111052713	G3	S23
70.9788454	1.130243009	G3	S23
71.03874755	1.140324268	G3	S23
71.09864971	1.143182873	G3	S23
71.15855186	1.144676242	G3	S23
71.21845401	1.151753157	G3	S23
71.27835616	1.169446539	G3	S23
71.33825832	1.197200681	G3	S23
71.39816047	1.231935883	G3	S23
71.45806262	1.268204378	G3	S23
71.51796477	1.303730632	G3	S23
71.57786693	1.343408149	G3	S23
71.63776908	1.391907618	G3	S23
71.69767123	1.447003546	G3	S23
71.75757339	1.504044379	G3	S23
71.81747554	1.562748665	G3	S23
71.87737769	1.623347172	G3	S23
71.93727984	1.681701465	G3	S23
71.997182	1.731669245	G3	S23
72.05708415	1.7740116	G3	S23
72.1169863	1.814020069	G3	S23
72.17688845	1.858876488	G3	S23
72.23679061	1.915678984	G3	S23
72.29669276	1.989562481	G3	S23
72.35659491	2.082482159	G3	S23
72.41649706	2.188402255	G3	S23
72.47639922	2.304795971	G3	S23
72.53630137	2.431981289	G3	S23
72.59620352	2.565352962	G3	S23
72.65610568	2.700307916	G3	S23
72.71600783	2.834666991	G3	S23
72.77590998	2.964921445	G3	S23
72.83581213	3.088360267	G3	S23
72.89571429	3.205538268	G3	S23
72.95561644	3.32162219	G3	S23
73.01551859	3.440396728	G3	S23
73.07542074	3.560087086	G3	S23
73.1353229	3.679998032	G3	S23
73.19522505	3.804315989	G3	S23
73.2551272	3.942702114	G3	S23
73.31502935	4.102790511	G3	S23
73.37493151	4.283686071	G3	S23
73.43483366	4.481015039	G3	S23
73.49473581	4.689958194	G3	S23
73.55463796	4.899159029	G3	S23
73.61454012	5.09723921	G3	S23
73.67444227	5.281780188	G3	S23
73.73434442	5.453226419	G3	S23
73.79424658	5.619134617	G3	S23
73.85414873	5.793922176	G3	S23
73.91405088	5.97620461	G3	S23
73.97395303	6.146424462	G3	S23
74.03385519	6.301836704	G3	S23
74.09375734	6.453409422	G3	S23
74.15365949	6.600365787	G3	S23
74.21356164	6.740293308	G3	S23
74.2734638	6.857072926	G3	S23
74.33336595	6.920203523	G3	S23
74.3932681	6.939740904	G3	S23
74.45317025	6.96199733	G3	S23
74.51307241	7.005048787	G3	S23
74.57297456	7.048769931	G3	S23
74.63287671	7.08102653	G3	S23
74.69277886	7.109381371	G3	S23
74.75268102	7.134187014	G3	S23
74.81258317	7.155164071	G3	S23
74.87248532	7.174541724	G3	S23
74.93238748	7.184073932	G3	S23
74.99228963	7.165605591	G3	S23
75.05219178	7.122106279	G3	S23
75.11209393	7.073735135	G3	S23
75.17199609	7.015445001	G3	S23
75.23189824	6.929102833	G3	S23
75.29180039	6.823485346	G3	S23
75.35170254	6.729404098	G3	S23
75.4116047	6.656873193	G3	S23
75.47150685	6.590379017	G3	S23
75.531409	6.514057827	G3	S23
75.59131115	6.419364557	G3	S23
75.65121331	6.293723203	G3	S23
75.71111546	6.131881036	G3	S23
75.77101761	5.944577108	G3	S23
75.83091977	5.736843872	G3	S23
75.89082192	5.515095358	G3	S23
75.95072407	5.291263565	G3	S23
76.01062622	5.067617788	G3	S23
76.07052838	4.842942021	G3	S23
76.13043053	4.621620026	G3	S23
76.19033268	4.405158913	G3	S23
76.25023483	4.200760062	G3	S23
76.31013699	4.020655431	G3	S23
76.37003914	3.863302267	G3	S23
76.42994129	3.718909602	G3	S23
76.48984344	3.580481845	G3	S23
76.5497456	3.443971083	G3	S23
76.60964775	3.302784929	G3	S23
76.6695499	3.154012191	G3	S23
76.72945205	3.003708902	G3	S23
76.78935421	2.852854211	G3	S23
76.84925636	2.699778086	G3	S23
76.90915851	2.547733221	G3	S23
76.96906067	2.397479987	G3	S23
77.02896282	2.252077269	G3	S23
77.08886497	2.117371648	G3	S23
77.14876712	1.995195284	G3	S23
77.20866928	1.882619899	G3	S23
77.26857143	1.777570789	G3	S23
77.32847358	1.678665375	G3	S23
77.38837573	1.583378552	G3	S23
77.44827789	1.493093107	G3	S23
77.50818004	1.40852172	G3	S23
77.56808219	1.328459444	G3	S23
77.62798434	1.253377058	G3	S23
77.6878865	1.181585054	G3	S23
77.74778865	1.11250276	G3	S23
77.8076908	1.050874541	G3	S23
77.86759295	0.997889735	G3	S23
77.92749511	0.948547387	G3	S23
77.98739726	0.902076096	G3	S23
78.04729941	0.863015264	G3	S23
78.10720157	0.833161172	G3	S23
78.16710372	0.808660061	G3	S23
78.22700587	0.783968222	G3	S23
78.28690802	0.756616975	G3	S23
78.34681018	0.725348218	G3	S23
78.40671233	0.691021132	G3	S23
78.46661448	0.655926704	G3	S23
78.52651663	0.620708518	G3	S23
78.58641879	0.588775462	G3	S23
78.64632094	0.562933253	G3	S23
78.70622309	0.542365294	G3	S23
78.76612524	0.527851359	G3	S23
78.8260274	0.519599672	G3	S23
78.88592955	0.513840759	G3	S23
78.9458317	0.507782426	G3	S23
79.00573386	0.5032661	G3	S23
79.06563601	0.500595078	G3	S23
79.12553816	0.497193981	G3	S23
79.18544031	0.4918294	G3	S23
79.24534247	0.484547438	G3	S23
79.30524462	0.474225995	G3	S23
79.36514677	0.458772907	G3	S23
79.42504892	0.439545165	G3	S23
79.48495108	0.420801743	G3	S23
79.54485323	0.40754928	G3	S23
79.60475538	0.402082236	G3	S23
79.66465753	0.402299543	G3	S23
79.72455969	0.404919966	G3	S23
79.78446184	0.406800581	G3	S23
79.84436399	0.407214674	G3	S23
79.90426614	0.407451612	G3	S23
79.9641683	0.407079499	G3	S23
80.02407045	0.404803647	G3	S23
80.0839726	0.401856078	G3	S23
80.14387476	0.400406368	G3	S23
80.20377691	0.399343824	G3	S23
80.26367906	0.396720483	G3	S23
80.32358121	0.392787957	G3	S23
80.38348337	0.387718981	G3	S23
80.44338552	0.381498652	G3	S23
80.50328767	0.377440037	G3	S23
80.56318982	0.377363183	G3	S23
80.62309198	0.378381663	G3	S23
80.68299413	0.378797749	G3	S23
80.74289628	0.378911895	G3	S23
80.80279843	0.378376735	G3	S23
80.86270059	0.376549877	G3	S23
80.92260274	0.374086842	G3	S23
80.98250489	0.372019043	G3	S23
81.04240705	0.37070216	G3	S23
81.1023092	0.369485289	G3	S23
81.16221135	0.367708065	G3	S23
81.2221135	0.366147113	G3	S23
81.28201566	0.365396029	G3	S23
81.34191781	0.365173481	G3	S23
81.40181996	0.365384919	G3	S23
81.46172211	0.365363242	G3	S23
81.52162427	0.364443656	G3	S23
81.58152642	0.36429337	G3	S23
81.64142857	0.365192734	G3	S23
81.70133072	0.366226398	G3	S23
81.76123288	0.366256793	G3	S23
81.82113503	0.363043409	G3	S23
81.88103718	0.358114999	G3	S23
81.94093933	0.355186909	G3	S23
82.00084149	0.355288613	G3	S23
82.06074364	0.356959476	G3	S23
82.12064579	0.35922055	G3	S23
82.18054795	0.361270407	G3	S23
82.2404501	0.3616824	G3	S23
82.30035225	0.359738899	G3	S23
82.3602544	0.355582175	G3	S23
82.42015656	0.350154765	G3	S23
82.48005871	0.344878825	G3	S23
82.53996086	0.340690374	G3	S23
82.59986301	0.337747847	G3	S23
82.65976517	0.33654047	G3	S23
82.71966732	0.337768995	G3	S23
82.77956947	0.341048988	G3	S23
82.83947162	0.344766349	G3	S23
82.89937378	0.347229672	G3	S23
82.95927593	0.347885381	G3	S23
83.01917808	0.347283305	G3	S23
83.07908023	0.346103311	G3	S23
83.13898239	0.343524786	G3	S23
83.19888454	0.339897997	G3	S23
83.25878669	0.337382527	G3	S23
83.31868885	0.335663358	G3	S23
83.378591	0.333555437	G3	S23
83.43849315	0.331800056	G3	S23
83.4983953	0.331079564	G3	S23
83.55829746	0.330492407	G3	S23
83.61819961	0.328155234	G3	S23
83.67810176	0.324090467	G3	S23
83.73800391	0.320829491	G3	S23
83.79790607	0.320273716	G3	S23
83.85780822	0.322956819	G3	S23
83.91771037	0.327116347	G3	S23
83.97761252	0.329363328	G3	S23
84.03751468	0.327833056	G3	S23
84.09741683	0.323038665	G3	S23
84.15731898	0.316071348	G3	S23
84.21722114	0.307454971	G3	S23
84.27712329	0.29936235	G3	S23
84.33702544	0.295417008	G3	S23
84.39692759	0.297374124	G3	S23
84.45682975	0.304127126	G3	S23
84.5167319	0.313393819	G3	S23
84.57663405	0.323040045	G3	S23
84.6365362	0.33002859	G3	S23
84.69643836	0.332044612	G3	S23
84.75634051	0.330739916	G3	S23
84.81624266	0.328678941	G3	S23
84.87614481	0.325824415	G3	S23
84.93604697	0.321587318	G3	S23
84.99594912	0.315849639	G3	S23
85.05585127	0.308417321	G3	S23
85.11575342	0.300331044	G3	S23
85.17565558	0.293882858	G3	S23
85.23555773	0.2894599	G3	S23
85.29545988	0.286519397	G3	S23
85.35536204	0.285672852	G3	S23
85.41526419	0.287896586	G3	S23
85.47516634	0.292670587	G3	S23
85.53506849	0.297489199	G3	S23
85.59497065	0.300325099	G3	S23
85.6548728	0.300065857	G3	S23
85.71477495	0.295976861	G3	S23
85.7746771	0.288489897	G3	S23
85.83457926	0.279117497	G3	S23
85.89448141	0.270344322	G3	S23
85.95438356	0.264587058	G3	S23
86.01428571	0.262843977	G3	S23
86.07418787	0.264694247	G3	S23
86.13409002	0.268004799	G3	S23
86.19399217	0.270656168	G3	S23
86.25389432	0.271522404	G3	S23
86.31379648	0.270476763	G3	S23
86.37369863	0.269394267	G3	S23
86.43360078	0.269881333	G3	S23
86.49350294	0.271471577	G3	S23
86.55340509	0.273188555	G3	S23
86.61330724	0.274241884	G3	S23
86.67320939	0.273432008	G3	S23
86.73311155	0.269005525	G3	S23
86.7930137	0.260694569	G3	S23
86.85291585	0.250440477	G3	S23
86.912818	0.240796266	G3	S23
86.97272016	0.233698836	G3	S23
87.03262231	0.230049463	G3	S23
87.09252446	0.230609509	G3	S23
87.15242661	0.235205967	G3	S23
87.21232877	0.240928126	G3	S23
87.27223092	0.244759335	G3	S23
87.33213307	0.246458165	G3	S23
87.39203523	0.247328632	G3	S23
87.45193738	0.248023005	G3	S23
87.51183953	0.24774716	G3	S23
87.57174168	0.246987171	G3	S23
87.63164384	0.246308027	G3	S23
87.69154599	0.244834226	G3	S23
87.75144814	0.243051534	G3	S23
87.81135029	0.241090682	G3	S23
87.87125245	0.239380247	G3	S23
87.9311546	0.239273374	G3	S23
87.99105675	0.239767728	G3	S23
88.0509589	0.239075385	G3	S23
88.11086106	0.237186782	G3	S23
88.17076321	0.233842809	G3	S23
88.23066536	0.229970115	G3	S23
88.29056751	0.226994784	G3	S23
88.35046967	0.224636757	G3	S23
88.41037182	0.22281217	G3	S23
88.47027397	0.221331923	G3	S23
88.53017613	0.220507341	G3	S23
88.59007828	0.221228779	G3	S23
88.64998043	0.222841686	G3	S23
88.70988258	0.224316453	G3	S23
88.76978474	0.224531391	G3	S23
88.82968689	0.222053771	G3	S23
88.88958904	0.216416578	G3	S23
88.94949119	0.208812373	G3	S23
89.00939335	0.201458413	G3	S23
89.0692955	0.196027596	G3	S23
89.12919765	0.193869107	G3	S23
89.1890998	0.195565251	G3	S23
89.24900196	0.199880394	G3	S23
89.30890411	0.204328982	G3	S23
89.36880626	0.207245007	G3	S23
89.42870841	0.208117595	G3	S23
89.48861057	0.20744496	G3	S23
89.54851272	0.206160895	G3	S23
89.60841487	0.204050184	G3	S23
89.66831703	0.200689441	G3	S23
89.72821918	0.197113988	G3	S23
89.78812133	0.194907885	G3	S23
89.84802348	0.194254115	G3	S23
89.90792564	0.1936212	G3	S23
89.96782779	0.191618259	G3	S23
90.02772994	0.187472654	G3	S23
90.08763209	0.182167513	G3	S23
90.14753425	0.178319267	G3	S23
90.2074364	0.176815345	G3	S23
90.26733855	0.176441558	G3	S23
90.3272407	0.176110908	G3	S23
90.38714286	0.175824802	G3	S23
90.44704501	0.175522274	G3	S23
90.50694716	0.174366198	G3	S23
90.56684932	0.171321592	G3	S23
90.62675147	0.166644529	G3	S23
90.68665362	0.162080983	G3	S23
90.74655577	0.158978741	G3	S23
90.80645793	0.157589329	G3	S23
90.86636008	0.157349494	G3	S23
90.92626223	0.157267773	G3	S23
90.98616438	0.1575053	G3	S23
91.04606654	0.15903352	G3	S23
91.10596869	0.161449723	G3	S23
91.16587084	0.163165303	G3	S23
91.22577299	0.164016905	G3	S23
91.28567515	0.165221714	G3	S23
91.3455773	0.166472134	G3	S23
91.40547945	0.166833752	G3	S23
91.4653816	0.166026101	G3	S23
91.52528376	0.164125359	G3	S23
91.58518591	0.161068644	G3	S23
91.64508806	0.156766928	G3	S23
91.70499022	0.152149267	G3	S23
91.76489237	0.148040835	G3	S23
91.82479452	0.14476177	G3	S23
91.88469667	0.142557753	G3	S23
91.94459883	0.140706232	G3	S23
92.00450098	0.139199939	G3	S23
92.06440313	0.13938342	G3	S23
92.12430528	0.140400693	G3	S23
92.18420744	0.14057712	G3	S23
92.24410959	0.139904346	G3	S23
92.30401174	0.138425756	G3	S23
92.36391389	0.135522564	G3	S23
92.42381605	0.131803088	G3	S23
92.4837182	0.12866856	G3	S23
92.54362035	0.126117896	G3	S23
92.6035225	0.124732819	G3	S23
92.66342466	0.125466205	G3	S23
92.72332681	0.127587796	G3	S23
92.78322896	0.129885552	G3	S23
92.84313112	0.131358787	G3	S23
92.90303327	0.131114226	G3	S23
92.96293542	0.129430816	G3	S23
93.02283757	0.127814758	G3	S23
93.08273973	0.126843468	G3	S23
93.14264188	0.126488707	G3	S23
93.20254403	0.127549744	G3	S23
93.26244618	0.13007338	G3	S23
93.32234834	0.132476536	G3	S23
93.38225049	0.132574429	G3	S23
93.44215264	0.129349721	G3	S23
93.50205479	0.124022285	G3	S23
93.56195695	0.117937838	G3	S23
93.6218591	0.111948073	G3	S23
93.68176125	0.106840854	G3	S23
93.74166341	0.102648718	G3	S23
93.80156556	0.099738296	G3	S23
93.86146771	0.098990149	G3	S23
93.92136986	0.100617392	G3	S23
93.98127202	0.103426531	G3	S23
94.04117417	0.105558672	G3	S23
94.10107632	0.106921512	G3	S23
94.16097847	0.108383376	G3	S23
94.22088063	0.109616204	G3	S23
94.28078278	0.110295859	G3	S23
94.34068493	0.11030314	G3	S23
94.40058708	0.110280133	G3	S23
94.46048924	0.11045896	G3	S23
94.52039139	0.10964343	G3	S23
94.58029354	0.107795627	G3	S23
94.64019569	0.105966758	G3	S23
94.70009785	0.104408263	G3	S23
94.76	0.104408263	G3	S23
64.15	0.302387804	E4	S23
64.20990215	0.302387804	E4	S23
64.26980431	0.380071896	E4	S23
64.32970646	0.466193993	E4	S23
64.38960861	0.547317391	E4	S23
64.44951076	0.605639982	E4	S23
64.50941292	0.635317467	E4	S23
64.56931507	0.659624359	E4	S23
64.62921722	0.700571726	E4	S23
64.68911937	0.757038956	E4	S23
64.74902153	0.826437376	E4	S23
64.80892368	0.903596049	E4	S23
64.86882583	0.977586098	E4	S23
64.92872798	1.042733759	E4	S23
64.98863014	1.101530249	E4	S23
65.04853229	1.153678854	E4	S23
65.10843444	1.195507576	E4	S23
65.16833659	1.227097263	E4	S23
65.22823875	1.249890213	E4	S23
65.2881409	1.263595356	E4	S23
65.34804305	1.269599434	E4	S23
65.40794521	1.268745541	E4	S23
65.46784736	1.258687231	E4	S23
65.52774951	1.241807993	E4	S23
65.58765166	1.222503971	E4	S23
65.64755382	1.203367928	E4	S23
65.70745597	1.188943357	E4	S23
65.76735812	1.181673185	E4	S23
65.82726027	1.180340146	E4	S23
65.88716243	1.180017814	E4	S23
65.94706458	1.176360004	E4	S23
66.00696673	1.171483131	E4	S23
66.06686888	1.170526506	E4	S23
66.12677104	1.176412776	E4	S23
66.18667319	1.187983878	E4	S23
66.24657534	1.20010157	E4	S23
66.3064775	1.208568261	E4	S23
66.36637965	1.212766299	E4	S23
66.4262818	1.215316151	E4	S23
66.48618395	1.217985418	E4	S23
66.54608611	1.218314587	E4	S23
66.60598826	1.215781308	E4	S23
66.66589041	1.212685566	E4	S23
66.72579256	1.206244457	E4	S23
66.78569472	1.192876625	E4	S23
66.84559687	1.173738501	E4	S23
66.90549902	1.147630967	E4	S23
66.96540117	1.118547522	E4	S23
67.02530333	1.098033191	E4	S23
67.08520548	1.092139336	E4	S23
67.14510763	1.096614586	E4	S23
67.20500978	1.108150986	E4	S23
67.26491194	1.126018665	E4	S23
67.32481409	1.143887896	E4	S23
67.38471624	1.159225281	E4	S23
67.4446184	1.172911848	E4	S23
67.50452055	1.182315057	E4	S23
67.5644227	1.182132095	E4	S23
67.62432485	1.171594884	E4	S23
67.68422701	1.156481352	E4	S23
67.74412916	1.138797609	E4	S23
67.80403131	1.117158663	E4	S23
67.86393346	1.097276967	E4	S23
67.92383562	1.085029599	E4	S23
67.98373777	1.081271521	E4	S23
68.04363992	1.084289681	E4	S23
68.10354207	1.088384373	E4	S23
68.16344423	1.090942659	E4	S23
68.22334638	1.094855979	E4	S23
68.28324853	1.101917239	E4	S23
68.34315068	1.111670933	E4	S23
68.40305284	1.120993268	E4	S23
68.46295499	1.126894568	E4	S23
68.52285714	1.130459084	E4	S23
68.5827593	1.130276249	E4	S23
68.64266145	1.12234301	E4	S23
68.7025636	1.108331572	E4	S23
68.76246575	1.092929347	E4	S23
68.82236791	1.080763986	E4	S23
68.88227006	1.077249903	E4	S23
68.94217221	1.0798347	E4	S23
69.00207436	1.082783513	E4	S23
69.06197652	1.084872264	E4	S23
69.12187867	1.087419179	E4	S23
69.18178082	1.095773619	E4	S23
69.24168297	1.110775844	E4	S23
69.30158513	1.123637479	E4	S23
69.36148728	1.128929663	E4	S23
69.42138943	1.12687762	E4	S23
69.48129159	1.117764846	E4	S23
69.54119374	1.108196603	E4	S23
69.60109589	1.106977318	E4	S23
69.66099804	1.114295868	E4	S23
69.7209002	1.1299395	E4	S23
69.78080235	1.150671045	E4	S23
69.8407045	1.165223353	E4	S23
69.90060665	1.166904739	E4	S23
69.96050881	1.156443883	E4	S23
70.02041096	1.140191468	E4	S23
70.08031311	1.12523426	E4	S23
70.14021526	1.117215225	E4	S23
70.20011742	1.119114528	E4	S23
70.26001957	1.12679258	E4	S23
70.31992172	1.133831715	E4	S23
70.37982387	1.138580434	E4	S23
70.43972603	1.140401688	E4	S23
70.49962818	1.140556253	E4	S23
70.55953033	1.144438893	E4	S23
70.61943249	1.152026661	E4	S23
70.67933464	1.158170649	E4	S23
70.73923679	1.162542731	E4	S23
70.79913894	1.167596523	E4	S23
70.8590411	1.173365591	E4	S23
70.91894325	1.182254031	E4	S23
70.9788454	1.199732909	E4	S23
71.03874755	1.226785041	E4	S23
71.09864971	1.256733263	E4	S23
71.15855186	1.284051973	E4	S23
71.21845401	1.309145865	E4	S23
71.27835616	1.332856357	E4	S23
71.33825832	1.357555852	E4	S23
71.39816047	1.386652074	E4	S23
71.45806262	1.42134183	E4	S23
71.51796477	1.458101544	E4	S23
71.57786693	1.494158308	E4	S23
71.63776908	1.533475594	E4	S23
71.69767123	1.578163682	E4	S23
71.75757339	1.628120443	E4	S23
71.81747554	1.683591879	E4	S23
71.87737769	1.739844638	E4	S23
71.93727984	1.792385757	E4	S23
71.997182	1.840525741	E4	S23
72.05708415	1.884148096	E4	S23
72.1169863	1.925864157	E4	S23
72.17688845	1.970579107	E4	S23
72.23679061	2.023759134	E4	S23
72.29669276	2.090446131	E4	S23
72.35659491	2.169802827	E4	S23
72.41649706	2.255147913	E4	S23
72.47639922	2.347159559	E4	S23
72.53630137	2.450842443	E4	S23
72.59620352	2.568683649	E4	S23
72.65610568	2.697211674	E4	S23
72.71600783	2.822915873	E4	S23
72.77590998	2.933978064	E4	S23
72.83581213	3.029811934	E4	S23
72.89571429	3.118022293	E4	S23
72.95561644	3.210554872	E4	S23
73.01551859	3.314764392	E4	S23
73.07542074	3.432330348	E4	S23
73.1353229	3.562031535	E4	S23
73.19522505	3.696526258	E4	S23
73.2551272	3.83485334	E4	S23
73.31502935	3.980053378	E4	S23
73.37493151	4.131705118	E4	S23
73.43483366	4.29298847	E4	S23
73.49473581	4.460045729	E4	S23
73.55463796	4.618146147	E4	S23
73.61454012	4.762653056	E4	S23
73.67444227	4.902418162	E4	S23
73.73434442	5.045494965	E4	S23
73.79424658	5.198891588	E4	S23
73.85414873	5.371621424	E4	S23
73.91405088	5.559894246	E4	S23
73.97395303	5.739991314	E4	S23
74.03385519	5.904893307	E4	S23
74.09375734	6.063967397	E4	S23
74.15365949	6.213390945	E4	S23
74.21356164	6.348625612	E4	S23
74.2734638	6.46057308	E4	S23
74.33336595	6.531456511	E4	S23
74.3932681	6.571334871	E4	S23
74.45317025	6.616896405	E4	S23
74.51307241	6.677518793	E4	S23
74.57297456	6.730763652	E4	S23
74.63287671	6.77162501	E4	S23
74.69277886	6.810786699	E4	S23
74.75268102	6.844234601	E4	S23
74.81258317	6.869815852	E4	S23
74.87248532	6.891135311	E4	S23
74.93238748	6.905165446	E4	S23
74.99228963	6.895848223	E4	S23
75.05219178	6.856358897	E4	S23
75.11209393	6.801478357	E4	S23
75.17199609	6.731074133	E4	S23
75.23189824	6.632353217	E4	S23
75.29180039	6.517695282	E4	S23
75.35170254	6.418853359	E4	S23
75.4116047	6.347345054	E4	S23
75.47150685	6.288917711	E4	S23
75.531409	6.225864845	E4	S23
75.59131115	6.146131054	E4	S23
75.65121331	6.033971436	E4	S23
75.71111546	5.884630563	E4	S23
75.77101761	5.710613238	E4	S23
75.83091977	5.51619663	E4	S23
75.89082192	5.30687028	E4	S23
75.95072407	5.094582964	E4	S23
76.01062622	4.88194882	E4	S23
76.07052838	4.668100933	E4	S23
76.13043053	4.456430314	E4	S23
76.19033268	4.246981624	E4	S23
76.25023483	4.047854878	E4	S23
76.31013699	3.874413983	E4	S23
76.37003914	3.724722004	E4	S23
76.42994129	3.587380535	E4	S23
76.48984344	3.457312389	E4	S23
76.5497456	3.331563742	E4	S23
76.60964775	3.201735921	E4	S23
76.6695499	3.06244422	E4	S23
76.72945205	2.918276681	E4	S23
76.78935421	2.771207089	E4	S23
76.84925636	2.621893677	E4	S23
76.90915851	2.474766879	E4	S23
76.96906067	2.331028134	E4	S23
77.02896282	2.195077532	E4	S23
77.08886497	2.07280262	E4	S23
77.14876712	1.963629415	E4	S23
77.20866928	1.864701166	E4	S23
77.26857143	1.776127093	E4	S23
77.32847358	1.69549341	E4	S23
77.38837573	1.616795233	E4	S23
77.44827789	1.538010393	E4	S23
77.50818004	1.459861442	E4	S23
77.56808219	1.38402986	E4	S23
77.62798434	1.312284562	E4	S23
77.6878865	1.243827504	E4	S23
77.74778865	1.177861379	E4	S23
77.8076908	1.116669441	E4	S23
77.86759295	1.060385691	E4	S23
77.92749511	1.004985858	E4	S23
77.98739726	0.95168912	E4	S23
78.04729941	0.906335716	E4	S23
78.10720157	0.870369356	E4	S23
78.16710372	0.840804795	E4	S23
78.22700587	0.81326388	E4	S23
78.28690802	0.786026312	E4	S23
78.34681018	0.758031584	E4	S23
78.40671233	0.727634471	E4	S23
78.46661448	0.697521819	E4	S23
78.52651663	0.6702407	E4	S23
78.58641879	0.645490755	E4	S23
78.64632094	0.623799833	E4	S23
