temperature	df/dt	Sample	genotype		
87.00023483	0.315591442	E1	S1		
87.05939335	0.318173173	E1	S1		
87.11855186	0.323420005	E1	S1		
87.17771037	0.328041567	E1	S1		
87.23686888	0.330429852	E1	S1		
87.2960274	0.329915572	E1	S1		
87.35518591	0.326925359	E1	S1		
87.41434442	0.323031287	E1	S1		
87.47350294	0.32003715	E1	S1		
87.53266145	0.320687118	E1	S1		
87.59181996	0.325740636	E1	S1		
87.65097847	0.330953853	E1	S1		
87.71013699	0.330475049	E1	S1		
87.7692955	0.323827306	E1	S1		
87.82845401	0.315627524	E1	S1		
87.88761252	0.308115537	E1	S1		
87.94677104	0.300567228	E1	S1		
88.00592955	0.292405842	E1	S1		
88.06508806	0.284398145	E1	S1		
88.12424658	0.278620302	E1	S1		
88.18340509	0.277970319	E1	S1		
88.2425636	0.281794622	E1	S1		
88.30172211	0.286835604	E1	S1		
88.36088063	0.291735111	E1	S1		
88.42003914	0.295116061	E1	S1		
88.47919765	0.295883142	E1	S1		
88.53835616	0.292884026	E1	S1		
88.59751468	0.285141783	E1	S1		
88.65667319	0.275951676	E1	S1		
88.7158317	0.268427279	E1	S1		
88.77499022	0.262867745	E1	S1		
88.83414873	0.261116211	E1	S1		
88.89330724	0.265495729	E1	S1		
88.95246575	0.275213197	E1	S1		
89.01162427	0.28557742	E1	S1		
89.07078278	0.290902894	E1	S1		
89.12994129	0.28714877	E1	S1		
89.1890998	0.275921595	E1	S1		
89.24825832	0.261178312	E1	S1		
89.30741683	0.24495214	E1	S1		
89.36657534	0.231824358	E1	S1		
89.42573386	0.225638409	E1	S1		
89.48489237	0.225450083	E1	S1		
89.54405088	0.230013672	E1	S1		
89.60320939	0.23870147	E1	S1		
89.66236791	0.25014376	E1	S1		
89.72152642	0.260084439	E1	S1		
89.78068493	0.264236026	E1	S1		
89.83984344	0.263077841	E1	S1		
89.89900196	0.258783907	E1	S1		
89.95816047	0.25239518	E1	S1		
90.01731898	0.244463178	E1	S1		
90.0764775	0.235735868	E1	S1		
90.13563601	0.226551272	E1	S1		
90.19479452	0.2182937	E1	S1		
90.25395303	0.214306134	E1	S1		
90.31311155	0.21535086	E1	S1		
90.37227006	0.218152713	E1	S1		
90.43142857	0.221028314	E1	S1		
90.49058708	0.223761715	E1	S1		
90.5497456	0.225422919	E1	S1		
90.60890411	0.226014957	E1	S1		
90.66806262	0.2253376	E1	S1		
90.72722114	0.222258408	E1	S1		
90.78637965	0.216253222	E1	S1		
90.84553816	0.206799146	E1	S1		
90.90469667	0.194558351	E1	S1		
90.96385519	0.183612458	E1	S1		
91.0230137	0.178387587	E1	S1		
91.08217221	0.179210242	E1	S1		
91.14133072	0.184513789	E1	S1		
91.20048924	0.193545772	E1	S1		
91.25964775	0.203600985	E1	S1		
91.31880626	0.210934463	E1	S1		
91.37796477	0.21297708	E1	S1		
91.43712329	0.208371779	E1	S1		
91.4962818	0.199151707	E1	S1		
91.55544031	0.189341974	E1	S1		
91.61459883	0.181752601	E1	S1		
91.67375734	0.176904245	E1	S1		
91.73291585	0.173441272	E1	S1		
91.79207436	0.170588135	E1	S1		
91.85123288	0.170089876	E1	S1		
91.91039139	0.174471499	E1	S1		
91.9695499	0.18252557	E1	S1		
92.02870841	0.190006026	E1	S1		
92.08786693	0.194814048	E1	S1		
92.14702544	0.197160776	E1	S1		
92.20618395	0.196797085	E1	S1		
92.26534247	0.194009487	E1	S1		
92.32450098	0.189091187	E1	S1		
92.38365949	0.182433216	E1	S1		
92.442818	0.175391079	E1	S1		
92.50197652	0.168566172	E1	S1		
92.56113503	0.163076469	E1	S1		
92.62029354	0.160458053	E1	S1		
92.67945205	0.160134346	E1	S1		
92.73861057	0.160281365	E1	S1		
92.79776908	0.160082951	E1	S1		
92.85692759	0.16011113	E1	S1		
92.91608611	0.159981636	E1	S1		
92.97524462	0.159001591	E1	S1		
93.03440313	0.158684672	E1	S1		
93.09356164	0.161422564	E1	S1		
93.15272016	0.16483014	E1	S1		
93.21187867	0.163254708	E1	S1		
93.27103718	0.156109172	E1	S1		
93.33019569	0.147294701	E1	S1		
93.38935421	0.139690756	E1	S1		
93.44851272	0.132997983	E1	S1		
93.50767123	0.129046066	E1	S1		
93.56682975	0.129149217	E1	S1		
93.62598826	0.130248002	E1	S1		
93.68514677	0.131171087	E1	S1		
93.74430528	0.133458042	E1	S1		
93.8034638	0.137358645	E1	S1		
93.86262231	0.141548931	E1	S1		
93.92178082	0.145401939	E1	S1		
93.98093933	0.148409473	E1	S1		
94.04009785	0.148588686	E1	S1		
94.09925636	0.144507797	E1	S1		
94.15841487	0.137452108	E1	S1		
94.21757339	0.130583785	E1	S1		
94.2767319	0.12686519	E1	S1		
94.33589041	0.126952688	E1	S1		
94.39504892	0.129258706	E1	S1		
94.45420744	0.131531837	E1	S1		
94.51336595	0.13208906	E1	S1		
94.57252446	0.130775494	E1	S1		
94.63168297	0.128489557	E1	S1		
94.69084149	0.124806386	E1	S1		
94.75	0.124806386	E1	S1		
64.52	-0.734076827	E5	S24		
64.57915851	-0.734076827	E5	S24		
64.63831703	-0.498168205	E5	S24		
64.69747554	-0.199191319	E5	S24		
64.75663405	0.121634392	E5	S24		
64.81579256	0.437780122	E5	S24		
64.87495108	0.724846759	E5	S24		
64.93410959	0.944297765	E5	S24		
64.9932681	1.076877946	E5	S24		
65.05242661	1.174277783	E5	S24		
65.11158513	1.285522526	E5	S24		
65.17074364	1.404219897	E5	S24		
65.22990215	1.524699354	E5	S24		
65.28906067	1.650657466	E5	S24		
65.34821918	1.773403586	E5	S24		
65.40737769	1.881001667	E5	S24		
65.4665362	1.976127537	E5	S24		
65.52569472	2.067480763	E5	S24		
65.58485323	2.165345657	E5	S24		
65.64401174	2.270607074	E5	S24		
65.70317025	2.367167115	E5	S24		
65.76232877	2.441731974	E5	S24		
65.82148728	2.487474683	E5	S24		
65.88064579	2.491893246	E5	S24		
65.93980431	2.451850619	E5	S24		
65.99896282	2.387377142	E5	S24		
66.05812133	2.323648782	E5	S24		
66.11727984	2.26813627	E5	S24		
66.17643836	2.223970224	E5	S24		
66.23559687	2.188407757	E5	S24		
66.29475538	2.155908544	E5	S24		
66.35391389	2.126043212	E5	S24		
66.41307241	2.092583163	E5	S24		
66.47223092	2.055745389	E5	S24		
66.53138943	2.026937928	E5	S24		
66.59054795	2.016625679	E5	S24		
66.64970646	2.019007699	E5	S24		
66.70886497	2.015321585	E5	S24		
66.76802348	2.002512917	E5	S24		
66.827182	2.002670636	E5	S24		
66.88634051	2.031358735	E5	S24		
66.94549902	2.081960281	E5	S24		
67.00465753	2.135204503	E5	S24		
67.06381605	2.174567536	E5	S24		
67.12297456	2.190247482	E5	S24		
67.18213307	2.177780327	E5	S24		
67.24129159	2.146898564	E5	S24		
67.3004501	2.115917213	E5	S24		
67.35960861	2.09811635	E5	S24		
67.41876712	2.092419014	E5	S24		
67.47792564	2.092837094	E5	S24		
67.53708415	2.093975286	E5	S24		
67.59624266	2.097098377	E5	S24		
67.65540117	2.104414177	E5	S24		
67.71455969	2.107912695	E5	S24		
67.7737182	2.103583943	E5	S24		
67.83287671	2.095760697	E5	S24		
67.89203523	2.087783051	E5	S24		
67.95119374	2.080459502	E5	S24		
68.01035225	2.071641204	E5	S24		
68.06951076	2.062228583	E5	S24		
68.12866928	2.058441304	E5	S24		
68.18782779	2.054592265	E5	S24		
68.2469863	2.040227797	E5	S24		
68.30614481	2.019770075	E5	S24		
68.36530333	2.009111028	E5	S24		
68.42446184	2.018701474	E5	S24		
68.48362035	2.052354454	E5	S24		
68.54277886	2.110106149	E5	S24		
68.60193738	2.185465104	E5	S24		
68.66109589	2.268051116	E5	S24		
68.7202544	2.347195017	E5	S24		
68.77941292	2.412718683	E5	S24		
68.83857143	2.457800576	E5	S24		
68.89772994	2.478281144	E5	S24		
68.95688845	2.471464326	E5	S24		
69.01604697	2.443568596	E5	S24		
69.07520548	2.413709796	E5	S24		
69.13436399	2.395969126	E5	S24		
69.1935225	2.386726398	E5	S24		
69.25268102	2.38532653	E5	S24		
69.31183953	2.40131365	E5	S24		
69.37099804	2.438790684	E5	S24		
69.43015656	2.487435354	E5	S24		
69.48931507	2.537452286	E5	S24		
69.54847358	2.587460523	E5	S24		
69.60763209	2.633245304	E5	S24		
69.66679061	2.662144084	E5	S24		
69.72594912	2.666373949	E5	S24		
69.78510763	2.655662001	E5	S24		
69.84426614	2.648159587	E5	S24		
69.90342466	2.652562314	E5	S24		
69.96258317	2.669474454	E5	S24		
70.02174168	2.699714685	E5	S24		
70.0809002	2.74387935	E5	S24		
70.14005871	2.795814706	E5	S24		
70.19921722	2.853256633	E5	S24		
70.25837573	2.925652784	E5	S24		
70.31753425	3.011071151	E5	S24		
70.37669276	3.088128339	E5	S24		
70.43585127	3.141160228	E5	S24		
70.49500978	3.17190318	E5	S24		
70.5541683	3.1915861	E5	S24		
70.61332681	3.215174647	E5	S24		
70.67248532	3.249608735	E5	S24		
70.73164384	3.289241103	E5	S24		
70.79080235	3.319501695	E5	S24		
70.84996086	3.335415571	E5	S24		
70.90911937	3.351866078	E5	S24		
70.96827789	3.376507527	E5	S24		
71.0274364	3.40837065	E5	S24		
71.08659491	3.454008476	E5	S24		
71.14575342	3.515344181	E5	S24		
71.20491194	3.592837337	E5	S24		
71.26407045	3.683903214	E5	S24		
71.32322896	3.776915997	E5	S24		
71.38238748	3.858153159	E5	S24		
71.44154599	3.92764135	E5	S24		
71.5007045	4.001178418	E5	S24		
71.55986301	4.083321326	E5	S24		
71.61902153	4.16023667	E5	S24		
71.67818004	4.223904538	E5	S24		
71.73733855	4.288103559	E5	S24		
71.79649706	4.371730386	E5	S24		
71.85565558	4.473866257	E5	S24		
71.91481409	4.592641539	E5	S24		
71.9739726	4.733913455	E5	S24		
72.03313112	4.892562835	E5	S24		
72.09228963	5.060406976	E5	S24		
72.15144814	5.243085077	E5	S24		
72.21060665	5.445565868	E5	S24		
72.26976517	5.657701945	E5	S24		
72.32892368	5.873321668	E5	S24		
72.38808219	6.087888841	E5	S24		
72.4472407	6.287814947	E5	S24		
72.50639922	6.462862464	E5	S24		
72.56555773	6.61309666	E5	S24		
72.62471624	6.747554502	E5	S24		
72.68387476	6.881496565	E5	S24		
72.74303327	7.018924274	E5	S24		
72.80219178	7.156821493	E5	S24		
72.86135029	7.310551446	E5	S24		
72.92050881	7.491367069	E5	S24		
72.97966732	7.700677303	E5	S24		
73.03882583	7.943983253	E5	S24		
73.09798434	8.217204925	E5	S24		
73.15714286	8.499657659	E5	S24		
73.21630137	8.764468223	E5	S24		
73.27545988	8.99090949	E5	S24		
73.3346184	9.180177619	E5	S24		
73.39377691	9.353362773	E5	S24		
73.45293542	9.520152661	E5	S24		
73.51209393	9.676443062	E5	S24		
73.57125245	9.831406119	E5	S24		
73.63041096	10.01066525	E5	S24		
73.68956947	10.20555617	E5	S24		
73.74872798	10.38952421	E5	S24		
73.8078865	10.56961338	E5	S24		
73.86704501	10.77056026	E5	S24		
73.92620352	11.00619349	E5	S24		
73.98536204	11.26819962	E5	S24		
74.04452055	11.53553485	E5	S24		
74.10367906	11.78812468	E5	S24		
74.16283757	12.01542537	E5	S24		
74.22199609	12.21590143	E5	S24		
74.2811546	12.38604388	E5	S24		
74.34031311	12.50546542	E5	S24		
74.39947162	12.56261026	E5	S24		
74.45863014	12.55026538	E5	S24		
74.51778865	12.48435526	E5	S24		
74.57694716	12.42331227	E5	S24		
74.63610568	12.42298657	E5	S24		
74.69526419	12.49938343	E5	S24		
74.7544227	12.58459523	E5	S24		
74.81358121	12.62094821	E5	S24		
74.87273973	12.61448805	E5	S24		
74.93189824	12.56935175	E5	S24		
74.99105675	12.4811983	E5	S24		
75.05021526	12.35002619	E5	S24		
75.10937378	12.17588368	E5	S24		
75.16853229	11.97982054	E5	S24		
75.2276908	11.78717713	E5	S24		
75.28684932	11.57516616	E5	S24		
75.34600783	11.33207272	E5	S24		
75.40516634	11.08237168	E5	S24		
75.46432485	10.83853385	E5	S24		
75.52348337	10.59073661	E5	S24		
75.58264188	10.31460229	E5	S24		
75.64180039	9.999384776	E5	S24		
75.7009589	9.65863595	E5	S24		
75.76011742	9.311604623	E5	S24		
75.81927593	8.958641512	E5	S24		
75.87843444	8.60184356	E5	S24		
75.93759295	8.261765525	E5	S24		
75.99675147	7.938891149	E5	S24		
76.05590998	7.615953593	E5	S24		
76.11506849	7.293687582	E5	S24		
76.17422701	6.988966125	E5	S24		
76.23338552	6.697713766	E5	S24		
76.29254403	6.406770163	E5	S24		
76.35170254	6.120330263	E5	S24		
76.41086106	5.8411294	E5	S24		
76.47001957	5.571750809	E5	S24		
76.52917808	5.317385273	E5	S24		
76.58833659	5.073795192	E5	S24		
76.64749511	4.836244946	E5	S24		
76.70665362	4.607981211	E5	S24		
76.76581213	4.387931115	E5	S24		
76.82497065	4.169872965	E5	S24		
76.88412916	3.950685596	E5	S24		
76.94328767	3.726373479	E5	S24		
77.00244618	3.494395464	E5	S24		
77.0616047	3.261143261	E5	S24		
77.12076321	3.037880488	E5	S24		
77.17992172	2.833734677	E5	S24		
77.23908023	2.652701379	E5	S24		
77.29823875	2.496333494	E5	S24		
77.35739726	2.364253869	E5	S24		
77.41655577	2.251955097	E5	S24		
77.47571429	2.155517683	E5	S24		
77.5348728	2.069982832	E5	S24		
77.59403131	1.984691029	E5	S24		
77.65318982	1.892598887	E5	S24		
77.71234834	1.797634305	E5	S24		
77.77150685	1.705158448	E5	S24		
77.83066536	1.613972405	E5	S24		
77.88982387	1.525071594	E5	S24		
77.94898239	1.443368668	E5	S24		
78.0081409	1.370561503	E5	S24		
78.06729941	1.310424911	E5	S24		
78.12645793	1.263633204	E5	S24		
78.18561644	1.224045637	E5	S24		
78.24477495	1.187278497	E5	S24		
78.30393346	1.152560309	E5	S24		
78.36309198	1.117367246	E5	S24		
78.42225049	1.081532975	E5	S24		
78.481409	1.046097333	E5	S24		
78.54056751	1.009109627	E5	S24		
78.59972603	0.971297686	E5	S24		
78.65888454	0.936903091	E5	S24		
78.71804305	0.908039485	E5	S24		
78.77720157	0.88385447	E5	S24		
78.83636008	0.865522921	E5	S24		
78.89551859	0.853394906	E5	S24		
78.9546771	0.83954631	E5	S24		
79.01383562	0.816759253	E5	S24		
79.07299413	0.788296134	E5	S24		
79.13215264	0.759643013	E5	S24		
79.19131115	0.736607134	E5	S24		
79.25046967	0.724564838	E5	S24		
79.30962818	0.721792746	E5	S24		
79.36878669	0.722905566	E5	S24		
79.42794521	0.725797151	E5	S24		
79.48710372	0.732284931	E5	S24		
79.54626223	0.744026326	E5	S24		
79.60542074	0.754110807	E5	S24		
79.66457926	0.754752533	E5	S24		
79.72373777	0.746235378	E5	S24		
79.78289628	0.730082093	E5	S24		
79.84205479	0.708760924	E5	S24		
79.90121331	0.687029914	E5	S24		
79.96037182	0.668989136	E5	S24		
80.01953033	0.654467577	E5	S24		
80.07868885	0.641281761	E5	S24		
80.13784736	0.628245812	E5	S24		
80.19700587	0.615643143	E5	S24		
80.25616438	0.605192926	E5	S24		
80.3153229	0.597906146	E5	S24		
80.37448141	0.593015924	E5	S24		
80.43363992	0.587381143	E5	S24		
80.49279843	0.579597186	E5	S24		
80.55195695	0.573864163	E5	S24		
80.61111546	0.574308422	E5	S24		
80.67027397	0.577266329	E5	S24		
80.72943249	0.57366402	E5	S24		
80.788591	0.564148193	E5	S24		
80.84774951	0.558447056	E5	S24		
80.90690802	0.561156241	E5	S24		
80.96606654	0.566683607	E5	S24		
81.02522505	0.567227945	E5	S24		
81.08438356	0.564524018	E5	S24		
81.14354207	0.56453551	E5	S24		
81.20270059	0.56556809	E5	S24		
81.2618591	0.56245497	E5	S24		
81.32101761	0.5576579	E5	S24		
81.38017613	0.556545786	E5	S24		
81.43933464	0.558021431	E5	S24		
81.49849315	0.558081891	E5	S24		
81.55765166	0.554730507	E5	S24		
81.61681018	0.550315444	E5	S24		
81.67596869	0.547130655	E5	S24		
81.7351272	0.543676925	E5	S24		
81.79428571	0.538113753	E5	S24		
81.85344423	0.53130825	E5	S24		
81.91260274	0.527000971	E5	S24		
81.97176125	0.525252443	E5	S24		
82.03091977	0.523739934	E5	S24		
82.09007828	0.519030868	E5	S24		
82.14923679	0.510180281	E5	S24		
82.2083953	0.502297139	E5	S24		
82.26755382	0.500027043	E5	S24		
82.32671233	0.502466351	E5	S24		
82.38587084	0.507449956	E5	S24		
82.44502935	0.515666606	E5	S24		
82.50418787	0.524510807	E5	S24		
82.56334638	0.531129506	E5	S24		
82.62250489	0.536377233	E5	S24		
82.68166341	0.540129113	E5	S24		
82.74082192	0.540771109	E5	S24		
82.79998043	0.538167183	E5	S24		
82.85913894	0.533816578	E5	S24		
82.91829746	0.52883004	E5	S24		
82.97745597	0.522910315	E5	S24		
83.03661448	0.515409364	E5	S24		
83.09577299	0.506939352	E5	S24		
83.15493151	0.500921293	E5	S24		
83.21409002	0.501076854	E5	S24		
83.27324853	0.506642015	E5	S24		
83.33240705	0.512494101	E5	S24		
83.39156556	0.511793283	E5	S24		
83.45072407	0.503147809	E5	S24		
83.50988258	0.490644068	E5	S24		
83.5690411	0.479259113	E5	S24		
83.62819961	0.47266549	E5	S24		
83.68735812	0.470859771	E5	S24		
83.74651663	0.472533069	E5	S24		
83.80567515	0.479382258	E5	S24		
83.86483366	0.493267622	E5	S24		
83.92399217	0.510776424	E5	S24		
83.98315068	0.527010993	E5	S24		
84.0423092	0.537638492	E5	S24		
84.10146771	0.539455574	E5	S24		
84.16062622	0.532919705	E5	S24		
84.21978474	0.522287736	E5	S24		
84.27894325	0.513049776	E5	S24		
84.33810176	0.506686851	E5	S24		
84.39726027	0.501479801	E5	S24		
84.45641879	0.497878428	E5	S24		
84.5155773	0.497255688	E5	S24		
84.57473581	0.497900485	E5	S24		
84.63389432	0.498798853	E5	S24		
84.69305284	0.500489411	E5	S24		
84.75221135	0.501158287	E5	S24		
84.81136986	0.499013506	E5	S24		
84.87052838	0.496925912	E5	S24		
84.92968689	0.498006318	E5	S24		
84.9888454	0.501063607	E5	S24		
85.04800391	0.50465532	E5	S24		
85.10716243	0.506072537	E5	S24		
85.16632094	0.503878887	E5	S24		
85.22547945	0.501523229	E5	S24		
85.28463796	0.500720924	E5	S24		
85.34379648	0.501279038	E5	S24		
85.40295499	0.50430622	E5	S24		
85.4621135	0.507262696	E5	S24		
85.52127202	0.505813845	E5	S24		
85.58043053	0.498465271	E5	S24		
85.63958904	0.486881951	E5	S24		
85.69874755	0.47527819	E5	S24		
85.75790607	0.467336785	E5	S24		
85.81706458	0.464481874	E5	S24		
85.87622309	0.4640336	E5	S24		
85.9353816	0.463813707	E5	S24		
85.99454012	0.466836515	E5	S24		
86.05369863	0.474527754	E5	S24		
86.11285714	0.483164828	E5	S24		
86.17201566	0.489151818	E5	S24		
86.23117417	0.492416421	E5	S24		
86.29033268	0.492133527	E5	S24		
86.34949119	0.486868258	E5	S24		
86.40864971	0.479064319	E5	S24		
86.46780822	0.471820334	E5	S24		
86.52696673	0.468050351	E5	S24		
86.58612524	0.468453753	E5	S24		
86.64528376	0.469671724	E5	S24		
86.70444227	0.470236685	E5	S24		
86.76360078	0.471138103	E5	S24		
86.8227593	0.472185956	E5	S24		
86.88191781	0.470539319	E5	S24		
86.94107632	0.465063196	E5	S24		
87.00023483	0.459248567	E5	S24		
87.05939335	0.455894561	E5	S24		
87.11855186	0.454303179	E5	S24		
87.17771037	0.452397295	E5	S24		
87.23686888	0.448435492	E5	S24		
87.2960274	0.442270426	E5	S24		
87.35518591	0.436456675	E5	S24		
87.41434442	0.432901988	E5	S24		
87.47350294	0.431039685	E5	S24		
87.53266145	0.431453202	E5	S24		
87.59181996	0.435359644	E5	S24		
87.65097847	0.439981764	E5	S24		
87.71013699	0.438923533	E5	S24		
87.7692955	0.431027038	E5	S24		
87.82845401	0.422447748	E5	S24		
87.88761252	0.417523514	E5	S24		
87.94677104	0.416155198	E5	S24		
88.00592955	0.417251487	E5	S24		
88.06508806	0.419997489	E5	S24		
88.12424658	0.422097075	E5	S24		
88.18340509	0.420863005	E5	S24		
88.2425636	0.416054232	E5	S24		
88.30172211	0.4091382	E5	S24		
88.36088063	0.401526255	E5	S24		
88.42003914	0.393954107	E5	S24		
88.47919765	0.386894916	E5	S24		
88.53835616	0.381442837	E5	S24		
88.59751468	0.379155548	E5	S24		
88.65667319	0.381018133	E5	S24		
88.7158317	0.387173137	E5	S24		
88.77499022	0.395223889	E5	S24		
88.83414873	0.399820402	E5	S24		
88.89330724	0.398061287	E5	S24		
88.95246575	0.391645822	E5	S24		
89.01162427	0.383726182	E5	S24		
89.07078278	0.376780532	E5	S24		
89.12994129	0.37087483	E5	S24		
89.1890998	0.364556262	E5	S24		
89.24825832	0.356195722	E5	S24		
89.30741683	0.344921368	E5	S24		
89.36657534	0.333124555	E5	S24		
89.42573386	0.324466403	E5	S24		
89.48489237	0.321412992	E5	S24		
89.54405088	0.324336276	E5	S24		
89.60320939	0.330655589	E5	S24		
89.66236791	0.338087269	E5	S24		
89.72152642	0.343921878	E5	S24		
89.78068493	0.346876371	E5	S24		
89.83984344	0.349551612	E5	S24		
89.89900196	0.352372632	E5	S24		
89.95816047	0.353022857	E5	S24		
90.01731898	0.350560479	E5	S24		
90.0764775	0.347361574	E5	S24		
90.13563601	0.346498254	E5	S24		
90.19479452	0.347395308	E5	S24		
90.25395303	0.34713867	E5	S24		
90.31311155	0.343956485	E5	S24		
90.37227006	0.33923657	E5	S24		
90.43142857	0.335507283	E5	S24		
90.49058708	0.331601346	E5	S24		
90.5497456	0.325817757	E5	S24		
90.60890411	0.319007362	E5	S24		
90.66806262	0.311834865	E5	S24		
90.72722114	0.304617222	E5	S24		
90.78637965	0.296991954	E5	S24		
90.84553816	0.289062807	E5	S24		
90.90469667	0.280814397	E5	S24		
90.96385519	0.272238755	E5	S24		
91.0230137	0.265207187	E5	S24		
91.08217221	0.262272937	E5	S24		
91.14133072	0.262879863	E5	S24		
91.20048924	0.26338191	E5	S24		
91.25964775	0.262761772	E5	S24		
91.31880626	0.263312236	E5	S24		
91.37796477	0.2664883	E5	S24		
91.43712329	0.270205152	E5	S24		
91.4962818	0.271281319	E5	S24		
91.55544031	0.268863764	E5	S24		
91.61459883	0.265304803	E5	S24		
91.67375734	0.262928223	E5	S24		
91.73291585	0.262223136	E5	S24		
91.79207436	0.263090089	E5	S24		
91.85123288	0.263454305	E5	S24		
91.91039139	0.261973561	E5	S24		
91.9695499	0.258947936	E5	S24		
92.02870841	0.253916963	E5	S24		
92.08786693	0.250462296	E5	S24		
92.14702544	0.254371482	E5	S24		
92.20618395	0.26451831	E5	S24		
92.26534247	0.274862298	E5	S24		
92.32450098	0.280811626	E5	S24		
92.38365949	0.279842151	E5	S24		
92.442818	0.27184687	E5	S24		
92.50197652	0.260077898	E5	S24		
92.56113503	0.250014275	E5	S24		
92.62029354	0.245178186	E5	S24		
92.67945205	0.243079181	E5	S24		
92.73861057	0.23772639	E5	S24		
92.79776908	0.228875289	E5	S24		
92.85692759	0.222809467	E5	S24		
92.91608611	0.222405929	E5	S24		
92.97524462	0.224780767	E5	S24		
93.03440313	0.226929622	E5	S24		
93.09356164	0.227956475	E5	S24		
93.15272016	0.227331024	E5	S24		
93.21187867	0.226180562	E5	S24		
93.27103718	0.226070056	E5	S24		
93.33019569	0.226388575	E5	S24		
93.38935421	0.226119572	E5	S24		
93.44851272	0.223534134	E5	S24		
93.50767123	0.218782518	E5	S24		
93.56682975	0.214075157	E5	S24		
93.62598826	0.210290861	E5	S24		
93.68514677	0.207345311	E5	S24		
93.74430528	0.203690964	E5	S24		
93.8034638	0.198437191	E5	S24		
93.86262231	0.192621613	E5	S24		
93.92178082	0.186500161	E5	S24		
93.98093933	0.18113542	E5	S24		
94.04009785	0.178340077	E5	S24		
94.09925636	0.179265622	E5	S24		
94.15841487	0.184545465	E5	S24		
94.21757339	0.191904392	E5	S24		
94.2767319	0.198279934	E5	S24		
94.33589041	0.202683122	E5	S24		
94.39504892	0.203358267	E5	S24		
94.45420744	0.198392209	E5	S24		
94.51336595	0.188078428	E5	S24		
94.57252446	0.174325834	E5	S24		
94.63168297	0.1611373	E5	S24		
94.69084149	0.152224756	E5	S24		
94.75	0.152224756	E5	S24		
64.52	-1.299315724	F1	S1		
64.57915851	-1.299315724	F1	S1		
64.63831703	-0.996036064	F1	S1		
64.69747554	-0.620833151	F1	S1		
64.75663405	-0.236254256	F1	S1		
64.81579256	0.109676005	F1	S1		
64.87495108	0.385272642	F1	S1		
64.93410959	0.545766355	F1	S1		
64.9932681	0.570294022	F1	S1		
65.05242661	0.561847414	F1	S1		
65.11158513	0.624487574	F1	S1		
65.17074364	0.74484205	F1	S1		
65.22990215	0.887507979	F1	S1		
65.28906067	1.027463642	F1	S1		
65.34821918	1.146710199	F1	S1		
65.40737769	1.237177749	F1	S1		
65.4665362	1.302553171	F1	S1		
65.52569472	1.348870598	F1	S1		
65.58485323	1.383365065	F1	S1		
65.64401174	1.409705846	F1	S1		
65.70317025	1.431291834	F1	S1		
65.76232877	1.464774493	F1	S1		
65.82148728	1.511891658	F1	S1		
65.88064579	1.549558514	F1	S1		
65.93980431	1.562116167	F1	S1		
65.99896282	1.549950739	F1	S1		
66.05812133	1.521445887	F1	S1		
66.11727984	1.49051326	F1	S1		
66.17643836	1.467888445	F1	S1		
66.23559687	1.445104287	F1	S1		
66.29475538	1.415062329	F1	S1		
66.35391389	1.380259773	F1	S1		
66.41307241	1.342069937	F1	S1		
66.47223092	1.309582645	F1	S1		
66.53138943	1.291510721	F1	S1		
66.59054795	1.287114772	F1	S1		
66.64970646	1.294362314	F1	S1		
66.70886497	1.312737722	F1	S1		
66.76802348	1.339231123	F1	S1		
66.827182	1.371101251	F1	S1		
66.88634051	1.412464671	F1	S1		
66.94549902	1.454372133	F1	S1		
67.00465753	1.471435092	F1	S1		
67.06381605	1.456255125	F1	S1		
67.12297456	1.425775543	F1	S1		
67.18213307	1.392656293	F1	S1		
67.24129159	1.361904253	F1	S1		
67.3004501	1.341522705	F1	S1		
67.35960861	1.338694545	F1	S1		
67.41876712	1.35356538	F1	S1		
67.47792564	1.375723764	F1	S1		
67.53708415	1.391151339	F1	S1		
67.59624266	1.396873683	F1	S1		
67.65540117	1.396240084	F1	S1		
67.71455969	1.387672515	F1	S1		
67.7737182	1.37681897	F1	S1		
67.83287671	1.372026027	F1	S1		
67.89203523	1.375860523	F1	S1		
67.95119374	1.389003301	F1	S1		
68.01035225	1.403571946	F1	S1		
68.06951076	1.406152003	F1	S1		
68.12866928	1.391790583	F1	S1		
68.18782779	1.363186894	F1	S1		
68.2469863	1.324285248	F1	S1		
68.30614481	1.284070695	F1	S1		
68.36530333	1.259320244	F1	S1		
68.42446184	1.262294092	F1	S1		
68.48362035	1.293650458	F1	S1		
68.54277886	1.343272924	F1	S1		
68.60193738	1.4003781	F1	S1		
68.66109589	1.454268669	F1	S1		
68.7202544	1.491477269	F1	S1		
68.77941292	1.506656778	F1	S1		
68.83857143	1.503639975	F1	S1		
68.89772994	1.490151944	F1	S1		
68.95688845	1.471421947	F1	S1		
69.01604697	1.45441617	F1	S1		
69.07520548	1.449505639	F1	S1		
69.13436399	1.451893198	F1	S1		
69.1935225	1.449323657	F1	S1		
69.25268102	1.446414223	F1	S1		
69.31183953	1.45650918	F1	S1		
69.37099804	1.484732143	F1	S1		
69.43015656	1.527522657	F1	S1		
69.48931507	1.576581735	F1	S1		
69.54847358	1.612804779	F1	S1		
69.60763209	1.619687227	F1	S1		
69.66679061	1.600286236	F1	S1		
69.72594912	1.561878515	F1	S1		
69.78510763	1.513120164	F1	S1		
69.84426614	1.474734268	F1	S1		
69.90342466	1.45839155	F1	S1		
